zotqdaFormat,code,codeId,citekey,creator,year,title,itemKey,attachmentKey,attachmentTitle,pageLabel,annotationKey,annotationType,color,text,comment,weight,allTags,codedBy,codedAt,dateAdded,dateModified,positionKind,positionStart,positionEnd,positionPage,positionRects
fragments/1,Bewältigung/Sport,c63f43352,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0070,highlight,#5fb236,Auszug 0070,,1,#Code Bewältigung/Sport,bob,2026-06-09T12:33:00.000Z,2026-06-09T12:33:00.000Z,2026-06-09T12:33:00.000Z,text,2130,2262,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0071,highlight,#ff6666,Auszug 0071,,1,#Code Belastung/emotional,ann,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,text,2307,2408,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0071,highlight,#ff6666,Auszug 0071,,1,#Code Belastung/emotional,bob,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,text,2307,2408,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0071,highlight,#5fb236,Auszug 0071,,1,#Code Bewältigung/Humor,bob,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,2026-06-09T12:50:00.000Z,text,2307,2408,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0072,highlight,#ff6666,Auszug 0072,,1,#Code Belastung/emotional,ann,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,text,2481,2684,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0072,highlight,#ff6666,Auszug 0072,,1,#Code Belastung/emotional,bob,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,text,2481,2684,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0072,highlight,#5fb236,Auszug 0072,,1,#Code Bewältigung/Humor,ann,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,2026-06-09T13:08:00.000Z,text,2481,2684,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0073,highlight,#2ea8e5,Auszug 0073,,1,#Code Ressourcen/Team,ann,2026-06-09T13:33:00.000Z,2026-06-09T13:33:00.000Z,2026-06-09T13:33:00.000Z,text,2736,2869,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0073,highlight,#ff6666,Auszug 0073,,1,#Code Belastung/emotional,bob,2026-06-09T13:33:00.000Z,2026-06-09T13:33:00.000Z,2026-06-09T13:33:00.000Z,text,2736,2869,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0074,highlight,#ff6666,Auszug 0074,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,text,2925,3083,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0074,highlight,#5fb236,Auszug 0074,,1,#Code Bewältigung/Distanz,bob,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,text,2925,3083,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,2,DEMO0074,highlight,#5fb236,Auszug 0074,,1,#Code Bewältigung/Distanz,bob,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,2026-06-09T13:52:00.000Z,text,2925,3083,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0075,highlight,#ff6666,Auszug 0075,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T14:12:00.000Z,2026-06-09T14:12:00.000Z,2026-06-09T14:12:00.000Z,text,3122,3189,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0076,highlight,#2ea8e5,Auszug 0076,,1,#Code Ressourcen/Anerkennung,ann,2026-06-09T14:20:00.000Z,2026-06-09T14:20:00.000Z,2026-06-09T14:20:00.000Z,text,3209,3286,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0076,highlight,#2ea8e5,Auszug 0076,,1,#Code Ressourcen/Anerkennung,bob,2026-06-09T14:20:00.000Z,2026-06-09T14:20:00.000Z,2026-06-09T14:20:00.000Z,text,3209,3286,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0077,highlight,#2ea8e5,Auszug 0077,,1,#Code Ressourcen/Team,ann,2026-06-09T14:34:00.000Z,2026-06-09T14:34:00.000Z,2026-06-09T14:34:00.000Z,text,3344,3554,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0077,highlight,#2ea8e5,Auszug 0077,,1,#Code Ressourcen/Team,bob,2026-06-09T14:34:00.000Z,2026-06-09T14:34:00.000Z,2026-06-09T14:34:00.000Z,text,3344,3554,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0078,highlight,#ff6666,Auszug 0078,,1,#Code Belastung/emotional,ann,2026-06-09T14:58:00.000Z,2026-06-09T14:58:00.000Z,2026-06-09T14:58:00.000Z,text,3583,3753,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0079,highlight,#5fb236,Auszug 0079,,1,#Code Bewältigung/Distanz,ann,2026-06-09T15:18:00.000Z,2026-06-09T15:18:00.000Z,2026-06-09T15:18:00.000Z,text,3789,3966,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0079,highlight,#5fb236,Auszug 0079,,1,#Code Bewältigung/Distanz,bob,2026-06-09T15:18:00.000Z,2026-06-09T15:18:00.000Z,2026-06-09T15:18:00.000Z,text,3789,3966,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0080,highlight,#ff6666,Auszug 0080,,1,#Code Belastung/emotional,ann,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,text,4028,4191,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0080,highlight,#ff6666,Auszug 0080,,1,#Code Belastung/emotional,bob,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,text,4028,4191,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0080,highlight,#5fb236,Auszug 0080,,1,#Code Bewältigung/Humor,bob,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,2026-06-09T15:42:00.000Z,text,4028,4191,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0081,highlight,#ff6666,Auszug 0081,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T16:02:00.000Z,2026-06-09T16:02:00.000Z,2026-06-09T16:02:00.000Z,text,4222,4415,,
fragments/1,Belastung/körperlich,c4d31cf9b,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0081,highlight,#ff6666,Auszug 0081,,1,#Code Belastung/körperlich,ann,2026-06-09T16:02:00.000Z,2026-06-09T16:02:00.000Z,2026-06-09T16:02:00.000Z,text,4222,4415,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0082,highlight,#ff6666,Auszug 0082,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,text,4454,4634,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0082,highlight,#ff6666,Auszug 0082,,1,#Code Belastung/Zeitdruck,bob,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,text,4454,4634,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,3,DEMO0082,highlight,#5fb236,Auszug 0082,,1,#Code Bewältigung/Distanz,ann,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,2026-06-09T16:25:00.000Z,text,4454,4634,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0083,highlight,#ff6666,Auszug 0083,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,text,4663,4849,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0083,highlight,#ff6666,Auszug 0083,,1,#Code Belastung/Zeitdruck,bob,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,text,4663,4849,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0083,highlight,#5fb236,Auszug 0083,,1,#Code Bewältigung/Distanz,ann,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,2026-06-09T16:46:00.000Z,text,4663,4849,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0084,highlight,#2ea8e5,Auszug 0084,,1,#Code Ressourcen/Anerkennung,ann,2026-06-09T17:11:00.000Z,2026-06-09T17:11:00.000Z,2026-06-09T17:11:00.000Z,text,4912,4998,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0084,highlight,#2ea8e5,Auszug 0084,,1,#Code Ressourcen/Autonomie,bob,2026-06-09T17:11:00.000Z,2026-06-09T17:11:00.000Z,2026-06-09T17:11:00.000Z,text,4912,4998,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0085,highlight,#2ea8e5,Auszug 0085,,1,#Code Ressourcen/Team,ann,2026-06-09T17:25:00.000Z,2026-06-09T17:25:00.000Z,2026-06-09T17:25:00.000Z,text,5053,5156,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0085,highlight,#2ea8e5,Auszug 0085,,1,#Code Ressourcen/Autonomie,bob,2026-06-09T17:25:00.000Z,2026-06-09T17:25:00.000Z,2026-06-09T17:25:00.000Z,text,5053,5156,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0086,highlight,#2ea8e5,Auszug 0086,,1,#Code Ressourcen/Team,ann,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,text,5198,5381,,
fragments/1,Ressourcen/Team,cbe124367,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0086,highlight,#2ea8e5,Auszug 0086,,1,#Code Ressourcen/Team,bob,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,text,5198,5381,,
fragments/1,Belastung/emotional,c96c04b3c,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0086,highlight,#ff6666,Auszug 0086,,1,#Code Belastung/emotional,bob,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,2026-06-09T17:39:00.000Z,text,5198,5381,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0087,highlight,#5fb236,Auszug 0087,,1,#Code Bewältigung/Humor,ann,2026-06-09T18:05:00.000Z,2026-06-09T18:05:00.000Z,2026-06-09T18:05:00.000Z,text,5450,5645,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0088,highlight,#5fb236,Auszug 0088,,1,#Code Bewältigung/Humor,ann,2026-06-09T18:30:00.000Z,2026-06-09T18:30:00.000Z,2026-06-09T18:30:00.000Z,text,5703,5883,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0088,highlight,#5fb236,Auszug 0088,,1,#Code Bewältigung/Humor,bob,2026-06-09T18:30:00.000Z,2026-06-09T18:30:00.000Z,2026-06-09T18:30:00.000Z,text,5703,5883,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0089,highlight,#ff6666,Auszug 0089,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T18:53:00.000Z,2026-06-09T18:53:00.000Z,2026-06-09T18:53:00.000Z,text,5938,6153,,
fragments/1,Belastung/körperlich,c4d31cf9b,Station-3,Demo,2026,Interview Station-3,ITEMSTAT300,ATTASTAT300,Station-3.txt,4,DEMO0089,highlight,#ff6666,Auszug 0089,,1,#Code Belastung/körperlich,bob,2026-06-09T18:53:00.000Z,2026-06-09T18:53:00.000Z,2026-06-09T18:53:00.000Z,text,5938,6153,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0090,highlight,#ff6666,Auszug 0090,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T21:06:00.000Z,2026-06-09T21:06:00.000Z,2026-06-09T21:06:00.000Z,text,67,270,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0090,highlight,#ff6666,Auszug 0090,,1,#Code Belastung/Zeitdruck,bob,2026-06-09T21:06:00.000Z,2026-06-09T21:06:00.000Z,2026-06-09T21:06:00.000Z,text,67,270,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0091,highlight,#2ea8e5,Auszug 0091,,1,#Code Ressourcen/Team,ann,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,text,300,411,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0091,highlight,#2ea8e5,Auszug 0091,,1,#Code Ressourcen/Team,bob,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,text,300,411,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0091,highlight,#ff6666,Auszug 0091,,1,#Code Belastung/emotional,bob,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,2026-06-09T21:30:00.000Z,text,300,411,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0092,highlight,#2ea8e5,Auszug 0092,,1,#Code Ressourcen/Autonomie,ann,2026-06-09T21:43:00.000Z,2026-06-09T21:43:00.000Z,2026-06-09T21:43:00.000Z,text,432,650,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0093,highlight,#5fb236,Auszug 0093,,1,#Code Bewältigung/Humor,ann,2026-06-09T22:08:00.000Z,2026-06-09T22:08:00.000Z,2026-06-09T22:08:00.000Z,text,688,843,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0094,highlight,#5fb236,Auszug 0094,,1,#Code Bewältigung/Distanz,ann,2026-06-09T22:27:00.000Z,2026-06-09T22:27:00.000Z,2026-06-09T22:27:00.000Z,text,870,940,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0094,highlight,#5fb236,Auszug 0094,,1,#Code Bewältigung/Distanz,bob,2026-06-09T22:27:00.000Z,2026-06-09T22:27:00.000Z,2026-06-09T22:27:00.000Z,text,870,940,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0095,highlight,#5fb236,Auszug 0095,,1,#Code Bewältigung/Humor,ann,2026-06-09T22:41:00.000Z,2026-06-09T22:41:00.000Z,2026-06-09T22:41:00.000Z,text,1018,1173,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0095,highlight,#5fb236,Auszug 0095,,1,#Code Bewältigung/Humor,bob,2026-06-09T22:41:00.000Z,2026-06-09T22:41:00.000Z,2026-06-09T22:41:00.000Z,text,1018,1173,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0096,highlight,#2ea8e5,Auszug 0096,,1,#Code Ressourcen/Team,ann,2026-06-09T23:00:00.000Z,2026-06-09T23:00:00.000Z,2026-06-09T23:00:00.000Z,text,1208,1402,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0096,highlight,#2ea8e5,Auszug 0096,,1,#Code Ressourcen/Team,bob,2026-06-09T23:00:00.000Z,2026-06-09T23:00:00.000Z,2026-06-09T23:00:00.000Z,text,1208,1402,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0097,highlight,#2ea8e5,Auszug 0097,,1,#Code Ressourcen/Anerkennung,ann,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,text,1444,1634,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0097,highlight,#2ea8e5,Auszug 0097,,1,#Code Ressourcen/Team,ann,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,text,1444,1634,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,1,DEMO0097,highlight,#2ea8e5,Auszug 0097,,1,#Code Ressourcen/Anerkennung,bob,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,2026-06-09T23:24:00.000Z,text,1444,1634,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0098,highlight,#ff6666,Auszug 0098,,1,#Code Belastung/Zeitdruck,ann,2026-06-09T23:50:00.000Z,2026-06-09T23:50:00.000Z,2026-06-09T23:50:00.000Z,text,1706,1892,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0099,highlight,#ff6666,Auszug 0099,,1,#Code Belastung/emotional,ann,2026-06-10T00:15:00.000Z,2026-06-10T00:15:00.000Z,2026-06-10T00:15:00.000Z,text,1955,2032,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0100,highlight,#ff6666,Auszug 0100,,1,#Code Belastung/Zeitdruck,ann,2026-06-10T00:30:00.000Z,2026-06-10T00:30:00.000Z,2026-06-10T00:30:00.000Z,text,2103,2288,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0100,highlight,#ff6666,Auszug 0100,,1,#Code Belastung/Zeitdruck,bob,2026-06-10T00:30:00.000Z,2026-06-10T00:30:00.000Z,2026-06-10T00:30:00.000Z,text,2103,2288,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0101,highlight,#5fb236,Auszug 0101,,1,#Code Bewältigung/Distanz,ann,2026-06-10T00:55:00.000Z,2026-06-10T00:55:00.000Z,2026-06-10T00:55:00.000Z,text,2356,2558,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0101,highlight,#5fb236,Auszug 0101,,1,#Code Bewältigung/Humor,bob,2026-06-10T00:55:00.000Z,2026-06-10T00:55:00.000Z,2026-06-10T00:55:00.000Z,text,2356,2558,,
fragments/1,Belastung/körperlich,c4d31cf9b,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0102,highlight,#ff6666,Auszug 0102,,1,#Code Belastung/körperlich,ann,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,text,2595,2749,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0102,highlight,#ff6666,Auszug 0102,,1,#Code Belastung/Zeitdruck,bob,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,text,2595,2749,,
fragments/1,Bewältigung/Sport,c63f43352,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0102,highlight,#5fb236,Auszug 0102,,1,#Code Bewältigung/Sport,bob,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,2026-06-10T01:19:00.000Z,text,2595,2749,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0103,highlight,#5fb236,Auszug 0103,,1,#Code Bewältigung/Humor,ann,2026-06-10T01:40:00.000Z,2026-06-10T01:40:00.000Z,2026-06-10T01:40:00.000Z,text,2804,2979,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,2,DEMO0103,highlight,#5fb236,Auszug 0103,,1,#Code Bewältigung/Humor,bob,2026-06-10T01:40:00.000Z,2026-06-10T01:40:00.000Z,2026-06-10T01:40:00.000Z,text,2804,2979,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0104,highlight,#ff6666,Auszug 0104,,1,#Code Belastung/emotional,ann,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,text,3010,3184,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0104,highlight,#5fb236,Auszug 0104,,1,#Code Bewältigung/Humor,ann,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,text,3010,3184,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0104,highlight,#ff6666,Auszug 0104,,1,#Code Belastung/emotional,bob,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,2026-06-10T02:01:00.000Z,text,3010,3184,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0105,highlight,#5fb236,Auszug 0105,,1,#Code Bewältigung/Distanz,ann,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,text,3242,3339,,
fragments/1,Bewältigung/Sport,c63f43352,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0105,highlight,#5fb236,Auszug 0105,,1,#Code Bewältigung/Sport,ann,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,text,3242,3339,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0105,highlight,#5fb236,Auszug 0105,,1,#Code Bewältigung/Distanz,bob,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,2026-06-10T02:24:00.000Z,text,3242,3339,,
